Date,Demand,Drybulb,Dewpnt,Holiday
2014-07-15 20:00:00,20059.0,74.5,71.625,0
2014-07-15 21:00:00,19144.0,73.875,71.0,0
2014-07-15 22:00:00,17468.0,73.375,70.25,0
2014-07-15 23:00:00,15807.0,72.5,69.5,0
2014-07-16 00:00:00,14557.0,71.625,68.875,0
2014-07-16 01:00:00,13783.0,70.75,68.375,0
2014-07-16 02:00:00,13309.0,70.5,68.625,0
2014-07-16 03:00:00,13153.0,70.25,68.5,0
2014-07-16 04:00:00,13330.0,70.625,68.0,0
2014-07-16 05:00:00,14067.0,69.875,67.75,0
2014-07-16 06:00:00,15480.0,70.25,67.75,0
2014-07-16 07:00:00,16981.0,70.375,67.875,0
2014-07-16 08:00:00,17867.0,70.5,67.625,0
2014-07-16 09:00:00,18278.0,70.125,66.0,0
2014-07-16 10:00:00,18562.0,69.375,65.25,0
2014-07-16 11:00:00,18812.0,70.125,65.875,0
2014-07-16 12:00:00,18970.0,71.875,66.375,0
2014-07-16 13:00:00,19115.0,72.75,66.5,0
2014-07-16 14:00:00,19041.0,73.375,66.5,0
2014-07-16 15:00:00,18807.0,74.375,66.25,0
2014-07-16 16:00:00,18976.0,75.25,66.125,0
2014-07-16 17:00:00,19112.0,75.25,65.5,0
2014-07-16 18:00:00,18832.0,74.75,65.375,0
2014-07-16 19:00:00,18419.0,73.875,64.75,0
2014-07-16 20:00:00,18284.0,72.375,64.75,0
2014-07-16 21:00:00,17659.0,70.875,65.125,0
2014-07-16 22:00:00,16080.0,69.875,63.5,0
2014-07-16 23:00:00,14446.0,69.0,63.125,0
2014-07-17 00:00:00,13222.0,67.5,62.375,0
2014-07-17 01:00:00,12446.0,67.0,61.5,0
2014-07-17 02:00:00,11952.0,65.75,60.625,0
2014-07-17 03:00:00,11722.0,65.125,59.25,0
2014-07-17 04:00:00,11822.0,64.125,58.0,0
2014-07-17 05:00:00,12398.0,63.375,57.625,0
2014-07-17 06:00:00,13601.0,63.125,57.0,0
2014-07-17 07:00:00,15031.0,63.875,57.125,0
2014-07-17 08:00:00,15951.0,66.375,56.625,0
2014-07-17 09:00:00,16672.0,68.625,55.875,0
2014-07-17 10:00:00,17356.0,71.25,55.875,0
2014-07-17 11:00:00,17861.0,73.25,55.625,0
2014-07-17 12:00:00,18225.0,75.375,56.25,0
2014-07-17 13:00:00,18643.0,76.0,55.25,0
2014-07-17 14:00:00,18851.0,76.375,54.75,0
2014-07-17 15:00:00,18974.0,77.5,55.375,0
2014-07-17 16:00:00,19041.0,77.0,55.25,0
2014-07-17 17:00:00,18814.0,76.75,55.875,0
2014-07-17 18:00:00,18303.0,76.625,54.5,0
2014-07-17 19:00:00,17727.0,75.0,55.5,0
2014-07-17 20:00:00,17553.0,72.75,55.625,0
2014-07-17 21:00:00,17011.0,70.0,56.625,0
2014-07-17 22:00:00,15440.0,68.0,56.0,0
2014-07-17 23:00:00,13826.0,66.625,56.125,0
2014-07-18 00:00:00,12612.0,65.375,55.875,0
2014-07-18 01:00:00,11832.0,63.75,56.25,0
2014-07-18 02:00:00,11363.0,62.125,55.875,0
2014-07-18 03:00:00,11124.0,60.75,54.875,0
2014-07-18 04:00:00,11229.0,59.875,54.75,0
2014-07-18 05:00:00,11720.0,58.625,54.125,0
2014-07-18 06:00:00,12921.0,59.0,54.0,0
2014-07-18 07:00:00,14471.0,61.25,55.375,0
2014-07-18 08:00:00,15588.0,66.125,55.0,0
2014-07-18 09:00:00,16399.0,70.0,54.75,0
2014-07-18 10:00:00,17059.0,72.625,54.25,0
2014-07-18 11:00:00,17485.0,74.75,54.5,0
2014-07-18 12:00:00,17760.0,75.875,54.375,0
2014-07-18 13:00:00,18134.0,76.875,52.875,0
2014-07-18 14:00:00,18331.0,77.5,53.125,0
2014-07-18 15:00:00,18379.0,77.625,52.25,0
2014-07-18 16:00:00,18393.0,78.25,52.875,0
2014-07-18 17:00:00,18201.0,77.625,53.375,0
2014-07-18 18:00:00,17637.0,76.625,52.875,0
2014-07-18 19:00:00,16967.0,74.5,54.75,0
2014-07-18 20:00:00,16731.0,71.375,56.875,0
2014-07-18 21:00:00,16165.0,68.125,56.75,0
2014-07-18 22:00:00,14834.0,66.5,57.625,0
2014-07-18 23:00:00,13404.0,64.625,57.875,0
2014-07-19 00:00:00,12279.0,63.75,58.125,0
2014-07-19 01:00:00,11542.0,62.25,57.5,0
2014-07-19 02:00:00,11077.0,61.25,56.375,0
2014-07-19 03:00:00,10796.0,60.5,56.125,0
2014-07-19 04:00:00,10732.0,60.0,56.625,0
2014-07-19 05:00:00,10852.0,59.875,56.125,0
2014-07-19 06:00:00,11319.0,60.125,55.875,0
2014-07-19 07:00:00,12369.0,62.875,57.125,0
2014-07-19 08:00:00,13488.0,65.125,58.625,0
2014-07-19 09:00:00,14391.0,69.375,59.0,0
2014-07-19 10:00:00,15002.0,70.75,58.0,0
2014-07-19 11:00:00,15384.0,72.875,58.875,0
2014-07-19 12:00:00,15521.0,73.5,59.25,0
2014-07-19 13:00:00,15549.0,75.625,58.75,0
2014-07-19 14:00:00,15469.0,75.25,58.5,0
2014-07-19 15:00:00,15398.0,74.75,58.25,0
2014-07-19 16:00:00,15347.0,74.125,57.5,0
2014-07-19 17:00:00,15348.0,73.0,58.375,0
2014-07-19 18:00:00,15177.0,72.0,58.625,0
2014-07-19 19:00:00,14933.0,70.625,59.375,0
2014-07-19 20:00:00,15036.0,69.75,58.0,0
2014-07-19 21:00:00,14729.0,68.625,57.625,0
2014-07-19 22:00:00,13742.0,67.875,57.625,0
2014-07-19 23:00:00,12608.0,66.0,58.375,0
2014-07-20 00:00:00,11697.0,65.375,58.0,0
2014-07-20 01:00:00,11075.0,64.875,57.75,0
2014-07-20 02:00:00,10678.0,64.0,57.125,0
2014-07-20 03:00:00,10461.0,63.0,57.375,0
2014-07-20 04:00:00,10383.0,62.625,57.125,0
2014-07-20 05:00:00,10383.0,61.75,56.5,0
2014-07-20 06:00:00,10629.0,61.875,56.5,0
2014-07-20 07:00:00,11384.0,63.375,57.625,0
2014-07-20 08:00:00,12384.0,65.125,58.25,0
2014-07-20 09:00:00,13204.0,66.75,58.375,0
2014-07-20 10:00:00,13818.0,68.375,58.5,0
2014-07-20 11:00:00,14317.0,70.75,57.625,0
2014-07-20 12:00:00,14649.0,72.75,56.125,0
2014-07-20 13:00:00,14857.0,74.375,55.25,0
2014-07-20 14:00:00,15039.0,75.25,54.375,0
2014-07-20 15:00:00,15279.0,75.5,55.375,0
2014-07-20 16:00:00,15584.0,75.625,56.625,0
2014-07-20 17:00:00,15871.0,75.25,56.375,0
2014-07-20 18:00:00,15801.0,74.0,56.25,0
2014-07-20 19:00:00,15507.0,72.875,57.5,0
2014-07-20 20:00:00,15572.0,70.625,57.625,0
2014-07-20 21:00:00,15150.0,67.875,57.375,0
2014-07-20 22:00:00,13891.0,64.625,58.25,0
2014-07-20 23:00:00,12563.0,63.875,57.5,0
2014-07-21 00:00:00,11597.0,62.0,57.0,0
2014-07-21 01:00:00,11024.0,61.625,56.75,0
2014-07-21 02:00:00,10698.0,60.75,56.875,0
2014-07-21 03:00:00,10613.0,60.25,56.75,0
2014-07-21 04:00:00,10884.0,60.0,56.375,0
2014-07-21 05:00:00,11564.0,59.0,55.875,0
2014-07-21 06:00:00,12834.0,59.5,56.0,0
2014-07-21 07:00:00,14368.0,61.125,57.5,0
2014-07-21 08:00:00,15424.0,64.375,57.875,0
2014-07-21 09:00:00,16258.0,67.375,58.5,0
2014-07-21 10:00:00,16971.0,70.5,58.375,0
2014-07-21 11:00:00,17497.0,73.25,57.75,0
2014-07-21 12:00:00,17907.0,75.625,57.5,0
2014-07-21 13:00:00,18340.0,77.375,57.5,0
2014-07-21 14:00:00,18611.0,78.5,57.625,0
2014-07-21 15:00:00,18817.0,79.0,56.75,0
2014-07-21 16:00:00,19023.0,78.75,56.75,0
2014-07-21 17:00:00,19070.0,78.75,57.5,0
2014-07-21 18:00:00,18656.0,77.625,57.75,0
2014-07-21 19:00:00,18042.0,75.5,59.875,0
2014-07-21 20:00:00,17869.0,72.875,61.0,0
2014-07-21 21:00:00,17173.0,70.875,61.25,0
2014-07-21 22:00:00,15519.0,69.375,60.875,0
2014-07-21 23:00:00,13889.0,67.75,60.625,0
2014-07-22 00:00:00,12740.0,66.625,60.375,0
2014-07-22 01:00:00,12013.0,65.75,60.25,0
2014-07-22 02:00:00,11560.0,65.125,60.5,0
2014-07-22 03:00:00,11394.0,64.75,60.625,0
2014-07-22 04:00:00,11570.0,64.5,60.625,0
2014-07-22 05:00:00,12223.0,63.875,60.25,0
2014-07-22 06:00:00,13604.0,63.875,60.5,0
2014-07-22 07:00:00,15323.0,66.25,61.5,0
2014-07-22 08:00:00,16610.0,69.875,62.375,0
2014-07-22 09:00:00,17754.0,74.125,63.875,0
2014-07-22 10:00:00,18896.0,77.875,64.875,0
2014-07-22 11:00:00,19877.0,80.75,65.875,0
2014-07-22 12:00:00,20580.0,83.125,66.5,0
2014-07-22 13:00:00,21294.0,82.625,65.75,0
2014-07-22 14:00:00,21776.0,83.5,65.375,0
2014-07-22 15:00:00,22117.0,84.375,65.625,0
2014-07-22 16:00:00,22355.0,85.25,65.125,0
2014-07-22 17:00:00,22384.0,83.875,64.375,0
2014-07-22 18:00:00,21951.0,83.75,65.375,0
2014-07-22 19:00:00,21237.0,82.5,66.25,0
2014-07-22 20:00:00,20905.0,79.875,66.75,0
2014-07-22 21:00:00,20021.0,77.5,66.5,0
2014-07-22 22:00:00,18175.0,75.25,66.375,0
2014-07-22 23:00:00,16290.0,74.375,66.125,0
2014-07-23 00:00:00,14901.0,72.875,65.625,0
2014-07-23 01:00:00,14015.0,72.75,65.125,0
2014-07-23 02:00:00,13445.0,72.375,65.25,0
2014-07-23 03:00:00,13183.0,72.0,65.125,0
2014-07-23 04:00:00,13252.0,71.5,65.0,0
2014-07-23 05:00:00,13826.0,70.75,64.875,0
2014-07-23 06:00:00,15246.0,70.375,65.125,0
2014-07-23 07:00:00,17045.0,72.5,66.0,0
2014-07-23 08:00:00,18397.0,75.25,66.625,0
2014-07-23 09:00:00,19599.0,77.875,68.0,0
2014-07-23 10:00:00,20856.0,81.0,69.125,0
2014-07-23 11:00:00,21876.0,83.375,69.75,0
2014-07-23 12:00:00,22672.0,85.375,70.375,0
2014-07-23 13:00:00,23386.0,86.625,69.625,0
2014-07-23 14:00:00,23745.0,86.75,69.875,0
2014-07-23 15:00:00,23937.0,86.375,69.75,0
2014-07-23 16:00:00,23965.0,85.25,70.125,0
2014-07-23 17:00:00,23691.0,84.25,70.125,0
2014-07-23 18:00:00,22995.0,82.5,69.125,0
2014-07-23 19:00:00,22139.0,80.125,69.25,0
2014-07-23 20:00:00,21673.0,77.375,67.125,0
2014-07-23 21:00:00,20352.0,74.625,67.0,0
2014-07-23 22:00:00,18266.0,72.75,66.0,0
2014-07-23 23:00:00,16391.0,72.125,66.75,0
2014-07-24 00:00:00,15027.0,72.0,66.125,0
2014-07-24 01:00:00,14161.0,70.875,66.0,0
2014-07-24 02:00:00,13618.0,70.25,66.0,0
2014-07-24 03:00:00,13362.0,70.125,65.75,0
2014-07-24 04:00:00,13451.0,69.75,65.5,0
2014-07-24 05:00:00,14111.0,69.0,64.25,0
2014-07-24 06:00:00,15334.0,68.375,64.0,0
2014-07-24 07:00:00,16740.0,68.5,63.625,0
2014-07-24 08:00:00,17664.0,68.75,62.625,0
2014-07-24 09:00:00,18246.0,71.125,62.5,0
2014-07-24 10:00:00,18677.0,71.25,61.875,0
2014-07-24 11:00:00,18986.0,73.5,61.0,0
2014-07-24 12:00:00,19075.0,74.375,60.625,0
2014-07-24 13:00:00,19231.0,73.5,60.25,0
2014-07-24 14:00:00,19285.0,75.625,59.5,0
2014-07-24 15:00:00,19213.0,76.0,58.75,0
2014-07-24 16:00:00,19158.0,75.5,59.25,0
2014-07-24 17:00:00,19018.0,74.75,57.5,0
2014-07-24 18:00:00,18502.0,74.25,57.625,0
2014-07-24 19:00:00,17834.0,72.875,57.25,0
2014-07-24 20:00:00,17611.0,70.125,56.625,0
2014-07-24 21:00:00,16946.0,68.125,56.75,0
2014-07-24 22:00:00,15395.0,65.75,56.625,0
2014-07-24 23:00:00,13850.0,65.25,57.125,0
2014-07-25 00:00:00,12625.0,63.5,56.375,0
2014-07-25 01:00:00,11867.0,63.25,56.0,0
2014-07-25 02:00:00,11395.0,62.25,54.75,0
2014-07-25 03:00:00,11163.0,61.25,54.0,0
2014-07-25 04:00:00,11230.0,59.375,52.25,0
2014-07-25 05:00:00,11742.0,58.25,51.25,0
2014-07-25 06:00:00,12884.0,57.25,51.375,0
2014-07-25 07:00:00,14359.0,60.125,51.875,0
2014-07-25 08:00:00,15425.0,63.375,52.5,0
2014-07-25 09:00:00,16247.0,67.875,53.375,0
2014-07-25 10:00:00,16897.0,71.375,52.0,0
2014-07-25 11:00:00,17358.0,73.375,53.875,0
2014-07-25 12:00:00,17662.0,75.5,53.875,0
2014-07-25 13:00:00,18080.0,77.375,53.75,0
2014-07-25 14:00:00,18361.0,78.875,54.125,0
2014-07-25 15:00:00,18577.0,79.5,54.125,0
2014-07-25 16:00:00,18728.0,79.875,55.625,0
2014-07-25 17:00:00,18591.0,80.375,55.0,0
2014-07-25 18:00:00,18017.0,79.625,54.875,0
2014-07-25 19:00:00,17359.0,78.0,55.75,0
2014-07-25 20:00:00,17183.0,74.75,57.75,0
2014-07-25 21:00:00,16594.0,71.375,58.5,0
2014-07-25 22:00:00,15209.0,68.75,58.375,0
2014-07-25 23:00:00,13737.0,67.375,58.25,0
2014-07-26 00:00:00,12582.0,65.375,58.0,0
2014-07-26 01:00:00,11821.0,64.25,57.625,0
2014-07-26 02:00:00,11337.0,63.5,57.875,0
2014-07-26 03:00:00,11056.0,62.75,57.625,0
2014-07-26 04:00:00,10978.0,61.75,57.25,0
2014-07-26 05:00:00,11110.0,61.75,57.0,0
2014-07-26 06:00:00,11557.0,61.125,57.25,0
2014-07-26 07:00:00,12623.0,63.125,58.625,0
2014-07-26 08:00:00,13882.0,67.125,60.125,0
2014-07-26 09:00:00,14984.0,71.25,61.0,0
2014-07-26 10:00:00,15785.0,74.25,60.375,0
2014-07-26 11:00:00,16319.0,77.5,59.5,0
2014-07-26 12:00:00,16521.0,79.0,56.75,0
2014-07-26 13:00:00,16536.0,79.875,56.375,0
2014-07-26 14:00:00,16486.0,79.875,56.75,0
2014-07-26 15:00:00,16444.0,78.875,56.25,0
2014-07-26 16:00:00,16570.0,78.625,57.375,0
2014-07-26 17:00:00,16652.0,77.625,57.625,0
2014-07-26 18:00:00,16544.0,76.625,58.25,0
2014-07-26 19:00:00,16112.0,76.25,58.75,0
2014-07-26 20:00:00,16129.0,73.375,59.5,0
2014-07-26 21:00:00,15810.0,70.875,60.75,0
2014-07-26 22:00:00,14757.0,68.875,61.375,0
2014-07-26 23:00:00,13550.0,67.25,61.25,0
2014-07-27 00:00:00,12545.0,67.125,61.625,0
2014-07-27 01:00:00,11881.0,66.625,61.125,0
2014-07-27 02:00:00,11464.0,66.125,61.0,0
2014-07-27 03:00:00,11234.0,66.0,61.875,0
2014-07-27 04:00:00,11187.0,65.375,62.125,0
2014-07-27 05:00:00,11254.0,65.75,62.75,0
2014-07-27 06:00:00,11589.0,65.25,63.0,0
2014-07-27 07:00:00,12440.0,67.5,64.375,0
2014-07-27 08:00:00,13592.0,69.125,65.125,0
2014-07-27 09:00:00,14735.0,71.5,65.5,0
2014-07-27 10:00:00,15626.0,72.375,65.875,0
2014-07-27 11:00:00,16145.0,73.125,66.25,0
2014-07-27 12:00:00,16244.0,71.25,66.875,0
2014-07-27 13:00:00,16228.0,71.375,67.75,0
2014-07-27 14:00:00,16336.0,72.125,67.5,0
2014-07-27 15:00:00,16639.0,73.5,67.875,0
2014-07-27 16:00:00,17082.0,73.875,68.375,0
2014-07-27 17:00:00,17513.0,75.375,68.25,0
2014-07-27 18:00:00,17472.0,75.0,67.5,0
2014-07-27 19:00:00,17187.0,73.75,67.5,0
2014-07-27 20:00:00,17248.0,70.625,67.0,0
2014-07-27 21:00:00,16675.0,69.625,67.125,0
2014-07-27 22:00:00,15370.0,69.375,66.375,0
2014-07-27 23:00:00,13977.0,68.375,66.0,0
2014-07-28 00:00:00,12962.0,67.625,65.75,0
2014-07-28 01:00:00,12369.0,67.5,66.0,0
2014-07-28 02:00:00,12061.0,67.25,65.25,0
2014-07-28 03:00:00,12024.0,67.5,66.125,0
2014-07-28 04:00:00,12317.0,67.875,66.375,0
2014-07-28 05:00:00,13195.0,67.75,66.375,0
2014-07-28 06:00:00,14618.0,68.25,67.0,0
2014-07-28 07:00:00,16173.0,68.875,67.25,0
2014-07-28 08:00:00,17186.0,69.375,67.625,0
2014-07-28 09:00:00,17875.0,69.5,67.5,0
2014-07-28 10:00:00,18607.0,70.375,66.875,0
2014-07-28 11:00:00,19214.0,72.625,67.0,0
2014-07-28 12:00:00,19632.0,74.75,67.0,0
2014-07-28 13:00:00,20091.0,76.25,67.375,0
2014-07-28 14:00:00,20346.0,76.375,67.25,0
2014-07-28 15:00:00,20567.0,77.375,68.125,0
2014-07-28 16:00:00,20742.0,79.0,67.375,0
2014-07-28 17:00:00,20578.0,77.25,66.0,0
2014-07-28 18:00:00,19779.0,74.0,66.375,0
2014-07-28 19:00:00,18860.0,71.875,64.375,0
2014-07-28 20:00:00,18384.0,71.0,63.625,0
2014-07-28 21:00:00,17377.0,69.25,64.0,0
2014-07-28 22:00:00,15739.0,67.625,62.875,0
2014-07-28 23:00:00,14133.0,66.875,62.125,0
2014-07-29 00:00:00,12920.0,66.25,60.875,0
2014-07-29 01:00:00,12184.0,65.375,59.625,0
2014-07-29 02:00:00,11693.0,64.875,59.0,0
2014-07-29 03:00:00,11456.0,64.0,58.25,0
2014-07-29 04:00:00,11570.0,63.0,57.5,0
2014-07-29 05:00:00,12144.0,62.0,57.125,0
2014-07-29 06:00:00,13372.0,61.5,56.125,0
2014-07-29 07:00:00,14808.0,62.25,55.875,0
2014-07-29 08:00:00,15702.0,64.5,55.875,0
2014-07-29 09:00:00,16347.0,67.0,55.375,0
2014-07-29 10:00:00,16912.0,69.0,55.25,0
2014-07-29 11:00:00,17303.0,70.875,54.875,0
2014-07-29 12:00:00,17566.0,72.25,54.75,0
2014-07-29 13:00:00,17890.0,73.5,54.25,0
2014-07-29 14:00:00,18027.0,73.875,54.0,0
2014-07-29 15:00:00,17954.0,74.125,53.625,0
2014-07-29 16:00:00,17858.0,74.5,52.5,0
2014-07-29 17:00:00,17667.0,73.5,53.125,0
2014-07-29 18:00:00,17192.0,72.5,53.625,0
2014-07-29 19:00:00,16759.0,70.875,54.5,0
2014-07-29 20:00:00,16800.0,68.25,55.125,0
2014-07-29 21:00:00,16033.0,65.125,55.75,0
2014-07-29 22:00:00,14512.0,64.625,55.0,0
2014-07-29 23:00:00,13010.0,62.625,55.0,0
2014-07-30 00:00:00,11935.0,61.875,54.125,0
2014-07-30 01:00:00,11307.0,61.0,54.375,0
2014-07-30 02:00:00,10939.0,60.25,54.5,0
2014-07-30 03:00:00,10764.0,59.875,54.5,0
2014-07-30 04:00:00,10930.0,59.625,54.375,0
2014-07-30 05:00:00,11610.0,60.0,54.5,0
2014-07-30 06:00:00,12815.0,59.125,54.625,0
2014-07-30 07:00:00,14281.0,60.625,55.125,0
2014-07-30 08:00:00,15269.0,63.0,55.625,0
2014-07-30 09:00:00,15991.0,66.0,55.25,0
2014-07-30 10:00:00,16602.0,69.0,55.5,0
2014-07-30 11:00:00,17028.0,71.625,54.375,0
2014-07-30 12:00:00,17272.0,73.625,52.375,0
2014-07-30 13:00:00,17540.0,74.5,51.125,0
2014-07-30 14:00:00,17674.0,75.625,50.25,0
2014-07-30 15:00:00,17743.0,74.875,53.625,0
2014-07-30 16:00:00,17801.0,75.125,52.375,0
2014-07-30 17:00:00,17741.0,74.875,52.0,0
2014-07-30 18:00:00,17319.0,73.625,52.25,0
2014-07-30 19:00:00,16783.0,72.25,54.0,0
2014-07-30 20:00:00,16741.0,69.25,55.75,0
2014-07-30 21:00:00,16015.0,66.75,55.625,0
2014-07-30 22:00:00,14495.0,65.625,55.5,0
2014-07-30 23:00:00,12994.0,63.875,55.5,0
2014-07-31 00:00:00,11916.0,62.625,55.125,0
2014-07-31 01:00:00,11258.0,62.125,55.375,0
2014-07-31 02:00:00,10877.0,60.625,55.125,0
2014-07-31 03:00:00,10735.0,60.375,55.25,0
2014-07-31 04:00:00,10907.0,58.25,55.125,0
2014-07-31 05:00:00,11566.0,58.875,55.75,0
2014-07-31 06:00:00,12784.0,58.25,55.625,0
2014-07-31 07:00:00,14324.0,60.5,57.25,0
2014-07-31 08:00:00,15439.0,63.875,59.0,0
2014-07-31 09:00:00,16294.0,67.0,60.0,0
2014-07-31 10:00:00,16987.0,71.5,58.875,0
2014-07-31 11:00:00,17461.0,74.0,59.875,0
2014-07-31 12:00:00,17714.0,75.375,59.25,0
2014-07-31 13:00:00,18062.0,75.625,58.25,0
2014-07-31 14:00:00,18197.0,74.5,57.875,0
2014-07-31 15:00:00,18277.0,76.5,57.375,0
2014-07-31 16:00:00,18376.0,77.125,57.375,0
2014-07-31 17:00:00,18287.0,76.25,57.5,0
2014-07-31 18:00:00,17814.0,74.125,58.125,0
2014-07-31 19:00:00,17251.0,73.0,58.875,0
2014-07-31 20:00:00,17271.0,71.25,59.125,0
2014-07-31 21:00:00,16624.0,69.0,60.25,0
2014-07-31 22:00:00,15169.0,67.5,60.375,0
2014-07-31 23:00:00,13710.0,66.625,60.625,0
2014-08-01 00:00:00,12591.0,65.75,61.0,0
2014-08-01 01:00:00,11923.0,65.875,61.125,0
2014-08-01 02:00:00,11503.0,64.625,60.75,0
2014-08-01 03:00:00,11345.0,64.0,60.625,0
2014-08-01 04:00:00,11518.0,64.25,60.875,0
2014-08-01 05:00:00,12224.0,64.0,61.125,0
2014-08-01 06:00:00,13452.0,63.75,60.625,0
2014-08-01 07:00:00,15011.0,65.25,62.0,0
2014-08-01 08:00:00,16238.0,68.125,63.25,0
2014-08-01 09:00:00,17243.0,70.625,63.75,0
2014-08-01 10:00:00,18170.0,73.375,64.5,0
2014-08-01 11:00:00,18896.0,75.125,64.875,0
2014-08-01 12:00:00,19399.0,76.875,64.75,0
2014-08-01 13:00:00,19812.0,78.875,64.75,0
2014-08-01 14:00:00,19779.0,79.25,64.375,0
2014-08-01 15:00:00,19616.0,79.125,64.5,0
2014-08-01 16:00:00,19358.0,77.875,64.5,0
2014-08-01 17:00:00,18840.0,77.625,65.5,0
2014-08-01 18:00:00,18177.0,75.375,64.125,0
2014-08-01 19:00:00,17642.0,73.75,63.75,0
2014-08-01 20:00:00,17602.0,72.25,63.375,0
2014-08-01 21:00:00,16923.0,71.375,63.125,0
2014-08-01 22:00:00,15602.0,70.0,63.125,0
2014-08-01 23:00:00,14205.0,69.625,63.625,0
2014-08-02 00:00:00,13109.0,69.25,63.75,0
2014-08-02 01:00:00,12404.0,68.375,64.0,0
2014-08-02 02:00:00,11947.0,68.25,64.25,0
2014-08-02 03:00:00,11714.0,68.125,64.375,0
2014-08-02 04:00:00,11673.0,67.25,64.25,0
2014-08-02 05:00:00,11896.0,66.875,64.5,0
2014-08-02 06:00:00,12323.0,66.375,64.625,0
2014-08-02 07:00:00,13206.0,66.75,64.625,0
2014-08-02 08:00:00,14246.0,68.125,64.5,0
2014-08-02 09:00:00,15057.0,69.625,64.25,0
2014-08-02 10:00:00,15492.0,69.25,63.25,0
2014-08-02 11:00:00,15611.0,69.625,62.625,0
2014-08-02 12:00:00,15553.0,69.625,62.0,0
2014-08-02 13:00:00,15398.0,70.625,60.75,0
2014-08-02 14:00:00,15188.0,69.875,60.25,0
2014-08-02 15:00:00,15029.0,70.0,60.25,0
2014-08-02 16:00:00,14945.0,69.5,59.875,0
2014-08-02 17:00:00,14949.0,69.625,59.25,0
2014-08-02 18:00:00,14780.0,67.875,59.25,0
2014-08-02 19:00:00,14547.0,66.75,58.375,0
2014-08-02 20:00:00,14714.0,65.125,59.0,0
2014-08-02 21:00:00,14291.0,64.25,59.375,0
2014-08-02 22:00:00,13332.0,63.125,59.125,0
2014-08-02 23:00:00,12230.0,62.5,59.0,0
2014-08-03 00:00:00,11356.0,61.875,59.0,0
2014-08-03 01:00:00,10797.0,61.75,58.75,0
2014-08-03 02:00:00,10439.0,61.0,58.5,0
2014-08-03 03:00:00,10243.0,60.5,58.625,0
2014-08-03 04:00:00,10201.0,60.5,58.25,0
2014-08-03 05:00:00,10281.0,60.0,58.125,0
2014-08-03 06:00:00,10518.0,59.75,57.75,0
2014-08-03 07:00:00,11237.0,61.125,58.5,0
2014-08-03 08:00:00,12228.0,62.625,59.375,0
2014-08-03 09:00:00,13095.0,64.625,59.875,0
2014-08-03 10:00:00,13730.0,66.125,60.0,0
2014-08-03 11:00:00,14184.0,68.375,59.75,0
2014-08-03 12:00:00,14494.0,69.625,60.25,0
2014-08-03 13:00:00,14663.0,71.0,60.375,0
2014-08-03 14:00:00,14685.0,71.375,60.875,0
2014-08-03 15:00:00,14757.0,71.875,61.625,0
2014-08-03 16:00:00,15016.0,72.5,61.375,0
2014-08-03 17:00:00,15375.0,72.75,61.375,0
2014-08-03 18:00:00,15381.0,71.75,61.5,0
2014-08-03 19:00:00,15308.0,70.875,61.875,0
2014-08-03 20:00:00,15597.0,69.75,62.5,0
2014-08-03 21:00:00,15064.0,68.125,62.75,0
2014-08-03 22:00:00,13889.0,67.125,63.125,0
2014-08-03 23:00:00,12683.0,66.375,63.0,0
2014-08-04 00:00:00,11766.0,65.75,63.0,0
2014-08-04 01:00:00,11222.0,65.25,62.625,0
2014-08-04 02:00:00,10935.0,64.625,62.25,0
2014-08-04 03:00:00,10885.0,64.75,62.125,0
2014-08-04 04:00:00,11147.0,64.25,62.25,0
2014-08-04 05:00:00,11976.0,64.25,62.25,0
2014-08-04 06:00:00,13264.0,63.875,62.125,0
2014-08-04 07:00:00,14798.0,64.75,62.5,0
2014-08-04 08:00:00,15948.0,66.25,62.625,0
2014-08-04 09:00:00,16945.0,69.375,63.375,0
2014-08-04 10:00:00,17834.0,72.25,64.0,0
2014-08-04 11:00:00,18476.0,75.0,64.625,0
2014-08-04 12:00:00,18911.0,77.625,63.875,0
2014-08-04 13:00:00,19361.0,77.75,63.25,0
2014-08-04 14:00:00,19653.0,79.5,62.75,0
2014-08-04 15:00:00,19808.0,79.625,64.125,0
2014-08-04 16:00:00,19938.0,79.25,63.875,0
2014-08-04 17:00:00,19895.0,78.5,63.75,0
2014-08-04 18:00:00,19502.0,78.0,64.375,0
2014-08-04 19:00:00,18989.0,76.5,65.25,0
2014-08-04 20:00:00,18955.0,74.875,65.5,0
2014-08-04 21:00:00,18045.0,72.5,66.0,0
2014-08-04 22:00:00,16419.0,70.75,65.75,0
2014-08-04 23:00:00,14746.0,69.875,65.625,0
2014-08-05 00:00:00,13545.0,68.625,65.375,0
2014-08-05 01:00:00,12788.0,67.625,64.875,0
2014-08-05 02:00:00,12304.0,66.625,64.375,0
2014-08-05 03:00:00,12061.0,66.125,63.875,0
2014-08-05 04:00:00,12177.0,66.0,63.75,0
2014-08-05 05:00:00,12835.0,65.5,63.625,0
2014-08-05 06:00:00,14087.0,65.25,63.125,0
2014-08-05 07:00:00,15718.0,66.75,63.875,0
2014-08-05 08:00:00,16935.0,70.0,64.875,0
2014-08-05 09:00:00,18055.0,73.75,65.125,0
2014-08-05 10:00:00,19098.0,77.5,65.375,0
2014-08-05 11:00:00,19887.0,80.0,64.25,0
2014-08-05 12:00:00,20393.0,80.625,64.0,0
2014-08-05 13:00:00,20947.0,81.625,63.375,0
2014-08-05 14:00:00,21286.0,82.125,62.375,0
